,CL
2016-08-30 21:30:00,94.2
2016-08-31 21:30:00,92.55
2016-09-01 21:30:00,91.01
2016-09-02 21:30:00,92.29
2016-09-06 21:30:00,92.68
2016-09-07 21:30:00,93.35
2016-09-08 21:30:00,95.47
2016-09-09 21:30:00,93.73
2016-09-12 21:30:00,94.14
2016-09-13 21:30:00,92.75
2016-09-14 21:30:00,91.43
2016-09-15 21:30:00,91.76
2016-09-16 21:30:00,90.88
2016-09-19 21:30:00,91.15
2016-09-20 21:30:00,91.34
2016-09-21 21:30:00,92.63
2016-09-22 21:30:00,93.61
2016-09-23 21:30:00,91.77
2016-09-26 21:30:00,93.22
2016-09-27 21:30:00,91.96
2016-09-28 21:30:00,94.34
2016-09-29 21:30:00,95.12
2016-09-30 21:30:00,95.53
2016-10-03 21:30:00,96.1
2016-10-04 21:30:00,95.98
2016-10-05 21:30:00,97.12
2016-10-06 21:30:00,97.73
2016-10-07 21:30:00,97.1
2016-10-10 21:30:00,98.64
2016-10-11 21:30:00,98.08
2016-10-12 21:30:00,97.47
2016-10-13 21:30:00,97.73
2016-10-14 21:30:00,97.64
2016-10-17 21:30:00,97.23
2016-10-18 21:30:00,97.58
2016-10-19 21:30:00,98.89
2016-10-20 21:30:00,97.7
2016-10-21 21:30:00,97.92
2016-10-24 21:30:00,97.59
2016-10-25 21:30:00,97.03
2016-10-26 21:30:00,96.25
2016-10-27 21:30:00,96.79
2016-10-28 21:30:00,95.77
2016-10-31 21:30:00,93.93
2016-11-01 21:30:00,93.74
2016-11-02 21:30:00,92.41
2016-11-03 21:30:00,91.73
2016-11-04 21:30:00,91.14
2016-11-07 21:30:00,91.96
2016-11-08 21:30:00,92.05
2016-11-09 21:30:00,92.34
2016-11-10 21:30:00,91.73
2016-11-11 21:30:00,90.48
2016-11-14 21:30:00,90.39
2016-11-15 21:30:00,92.88
2016-11-16 21:30:00,92.64
2016-11-17 21:30:00,92.49
2016-11-18 21:30:00,92.76
2016-11-21 21:30:00,94.64
2016-11-22 21:30:00,94.43
2016-11-23 21:30:00,94.36
2016-11-25 21:30:00,92.46
2016-11-28 21:30:00,93.48
2016-11-29 21:30:00,91.63
2016-11-30 21:30:00,95.84
2016-12-01 21:30:00,97.46
2016-12-02 21:30:00,98.08
2016-12-05 21:30:00,98.19
2016-12-06 21:30:00,97.33
2016-12-07 21:30:00,96.17
2016-12-08 21:30:00,97.24
2016-12-09 21:30:00,97.9
2016-12-12 21:30:00,99.23
2016-12-13 21:30:00,99.38
2016-12-14 21:30:00,97.44
2016-12-15 21:30:00,97.3
2016-12-16 21:30:00,98.3
2016-12-19 21:30:00,98.52
2016-12-20 21:30:00,98.76
2016-12-21 21:30:00,97.95
2016-12-22 21:30:00,98.41
2016-12-23 21:30:00,98.48
2016-12-27 21:30:00,99.36
2016-12-28 21:30:00,99.52
2016-12-29 21:30:00,99.23
2016-12-30 21:30:00,99.18
2017-01-03 21:30:00,97.79
2017-01-04 21:30:00,98.72
2017-01-05 21:30:00,99.22
2017-01-06 21:30:00,99.45
2017-01-09 21:30:00,97.42
2017-01-10 21:30:00,96.28
2017-01-11 21:30:00,97.71
2017-01-12 21:30:00,98.47
2017-01-13 21:30:00,97.83
2017-01-17 21:30:00,97.94
2017-01-18 21:30:00,96.54
2017-01-19 21:30:00,96.83
2017-01-20 21:30:00,97.93
2017-01-23 21:30:00,97.46
2017-01-24 21:30:00,97.89
2017-01-25 21:30:00,97.46
2017-01-26 21:30:00,98.49
2017-01-27 21:30:00,97.88
2017-01-30 21:30:00,97.34
2017-01-31 21:30:00,97.52
2017-02-01 21:30:00,98.59
2017-02-02 21:30:00,98.25
2017-02-03 21:30:00,98.54
2017-02-06 21:30:00,97.72
2017-02-07 21:30:00,96.88
2017-02-08 21:30:00,97.05
2017-02-09 21:30:00,97.71
2017-02-10 21:30:00,98.57
2017-02-13 21:30:00,97.64
2017-02-14 21:30:00,97.91
2017-02-15 21:30:00,97.82
2017-02-16 21:30:00,98.07
2017-02-17 21:30:00,98.11
2017-02-21 21:30:00,98.66
2017-02-22 21:30:00,97.92
2017-02-23 21:30:00,98.78
2017-02-24 21:30:00,98.32
2017-02-27 21:30:00,98.38
2017-02-28 21:30:00,98.34
2017-03-01 21:30:00,98.16
2017-03-02 21:30:00,96.94
2017-03-03 21:30:00,97.66
2017-03-06 21:30:00,97.53
2017-03-07 21:30:00,97.47
2017-03-08 21:30:00,94.61
2017-03-09 21:30:00,93.61
2017-03-10 21:30:00,92.82
2017-03-13 21:30:00,92.73
2017-03-14 21:30:00,92.05
2017-03-15 21:30:00,93.19
2017-03-16 21:30:00,93.08
2017-03-17 21:30:00,93.11
2017-03-20 21:30:00,92.55
2017-03-21 21:30:00,91.88
2017-03-22 21:30:00,91.68
2017-03-23 21:30:00,91.34
2017-03-24 21:30:00,91.61
2017-03-27 21:30:00,91.37
2017-03-28 21:30:00,92.01
2017-03-29 21:30:00,93.15
2017-03-30 21:30:00,93.99
2017-03-31 21:30:00,94.24
2017-04-03 21:30:00,93.88
2017-04-04 21:30:00,94.67
2017-04-05 21:30:00,94.79
2017-04-06 21:30:00,95.34
2017-04-07 21:30:00,95.88
2017-04-10 21:30:00,96.72
2017-04-11 21:30:00,97.04
2017-04-12 21:30:00,96.75
2017-04-13 21:30:00,96.82
2017-04-17 21:30:00,96.29
2017-04-18 21:30:00,96.05
2017-04-19 21:30:00,94.08
2017-04-20 21:30:00,93.94
2017-04-21 21:30:00,92.85
2017-04-24 21:30:00,92.46
2017-04-25 21:30:00,92.79
2017-04-26 21:30:00,92.85
2017-04-27 21:30:00,92.2
2017-04-28 21:30:00,92.56
2017-05-01 21:30:00,92.07
2017-05-02 21:30:00,90.89
2017-05-03 21:30:00,91.05
2017-05-04 21:30:00,88.75
2017-05-05 21:30:00,89.45
2017-05-08 21:30:00,89.66
2017-05-09 21:30:00,89.11
2017-05-10 21:30:00,90.56
2017-05-11 21:30:00,91.06
2017-05-12 21:30:00,91.07
2017-05-15 21:30:00,92.08
2017-05-16 21:30:00,91.89
2017-05-17 21:30:00,92.3
2017-05-18 21:30:00,92.58
2017-05-19 21:30:00,93.56
2017-05-22 21:30:00,94.02
2017-05-23 21:30:00,94.36
2017-05-24 21:30:00,94.25
2017-05-25 21:30:00,91.79
2017-05-26 21:30:00,92.69
2017-05-30 21:30:00,92.55
2017-05-31 21:30:00,91.21
2017-06-01 21:30:00,91.25
2017-06-02 21:30:00,90.55
2017-06-05 21:30:00,90.29
2017-06-06 21:30:00,91.08
2017-06-07 21:30:00,88.61
2017-06-08 21:30:00,88.53
2017-06-09 21:30:00,88.72
2017-06-12 21:30:00,88.97
2017-06-13 21:30:00,89.35
2017-06-14 21:30:00,87.62
2017-06-15 21:30:00,87.35
2017-06-16 21:30:00,87.63
2017-06-19 21:30:00,87.09
2017-06-20 21:30:00,86.17
2017-06-21 21:30:00,85.19
2017-06-22 21:30:00,85.4
2017-06-23 21:30:00,85.67
2017-06-26 21:30:00,86.04
2017-06-27 21:30:00,86.9
2017-06-28 21:30:00,87.4
2017-06-29 21:30:00,87.59
2017-06-30 21:30:00,88.7
2017-07-03 21:30:00,89.73
2017-07-05 21:30:00,87.79
2017-07-06 21:30:00,88.18
2017-07-07 21:30:00,86.89
2017-07-10 21:30:00,87.06
2017-07-11 21:30:00,87.7
2017-07-12 21:30:00,88.15
2017-07-13 21:30:00,88.74
2017-07-14 21:30:00,89.2
2017-07-17 21:30:00,88.68
2017-07-18 21:30:00,89.06
2017-07-19 21:30:00,89.78
2017-07-20 21:30:00,89.38
2017-07-21 21:30:00,88.23
2017-07-24 21:30:00,88.8
2017-07-25 21:30:00,90.35
2017-07-26 21:30:00,91.21
2017-07-27 21:30:00,91.5
2017-07-28 21:30:00,92.17
2017-07-31 21:30:00,92.63
2017-08-01 21:30:00,91.62
2017-08-02 21:30:00,92.05
2017-08-03 21:30:00,91.49
2017-08-04 21:30:00,92.04
2017-08-07 21:30:00,91.85
2017-08-08 21:30:00,91.63
2017-08-09 21:30:00,92.02
2017-08-10 21:30:00,91.05
2017-08-11 21:30:00,91.28
2017-08-14 21:30:00,90.05
2017-08-15 21:30:00,90.01
2017-08-16 21:30:00,89.24
2017-08-17 21:30:00,89.55
2017-08-18 21:30:00,90.97
2017-08-21 21:30:00,89.83
2017-08-22 21:30:00,90.13
2017-08-23 21:30:00,90.71
2017-08-24 21:30:00,89.73
2017-08-25 21:30:00,90.17
2017-08-28 21:30:00,88.87
2017-08-29 21:30:00,88.74
2017-08-30 21:30:00,88.26
2017-08-31 21:30:00,89.53
2017-09-01 21:30:00,89.59
2017-09-05 21:30:00,90.96
2017-09-06 21:30:00,91.46
2017-09-07 21:30:00,91.39
2017-09-08 21:30:00,89.78
2017-09-11 21:30:00,90.37
2017-09-12 21:30:00,90.53
2017-09-13 21:30:00,91.6
2017-09-14 21:30:00,92.19
2017-09-15 21:30:00,92.19
2017-09-18 21:30:00,92.21
2017-09-19 21:30:00,91.78
2017-09-20 21:30:00,92.57
2017-09-21 21:30:00,92.43
2017-09-22 21:30:00,92.54
2017-09-25 21:30:00,94.1
2017-09-26 21:30:00,93.76
2017-09-27 21:30:00,94.02
2017-09-28 21:30:00,93.44
2017-09-29 21:30:00,93.55
2017-10-02 21:30:00,92.46
2017-10-03 21:30:00,92.3
2017-10-04 21:30:00,91.86
2017-10-05 21:30:00,92.67
2017-10-06 21:30:00,91.17
2017-10-09 21:30:00,91.46
2017-10-10 21:30:00,92.8
2017-10-11 21:30:00,93.18
2017-10-12 21:30:00,92.48
2017-10-13 21:30:00,93.33
2017-10-16 21:30:00,93.75
2017-10-17 21:30:00,93.76
2017-10-18 21:30:00,93.92
2017-10-19 21:30:00,93.17
2017-10-20 21:30:00,93.5
2017-10-23 21:30:00,93.56
2017-10-24 21:30:00,94.13
2017-10-25 21:30:00,93.84
2017-10-26 21:30:00,94.3
2017-10-27 21:30:00,95.56
2017-10-30 21:30:00,95.81
2017-10-31 21:30:00,96.04
2017-11-01 21:30:00,95.96
2017-11-02 21:30:00,96.2
2017-11-03 21:30:00,97.3
2017-11-06 21:30:00,99.01
2017-11-07 21:30:00,98.86
2017-11-08 21:30:00,98.47
2017-11-09 21:30:00,98.83
2017-11-10 21:30:00,98.4
2017-11-13 21:30:00,98.42
2017-11-14 21:30:00,97.36
2017-11-15 21:30:00,96.99
2017-11-16 21:30:00,96.8
2017-11-17 21:30:00,98.21
2017-11-20 21:30:00,97.92
2017-11-21 21:30:00,98.33
2017-11-22 21:30:00,99.52
2017-11-24 21:30:00,100.45
2017-11-27 21:30:00,99.61
2017-11-28 21:30:00,99.49
2017-11-29 21:30:00,98.8
2017-11-30 21:30:00,98.9
2017-12-01 21:30:00,99.86
2017-12-04 21:30:00,98.97
2017-12-05 21:30:00,99.12
2017-12-06 21:30:00,97.46
2017-12-07 21:30:00,98.19
2017-12-08 21:30:00,98.86
2017-12-11 21:30:00,99.49
2017-12-12 21:30:00,98.64
2017-12-13 21:30:00,98.1
2017-12-14 21:30:00,98.54
2017-12-15 21:30:00,98.8
2017-12-18 21:30:00,98.66
2017-12-19 21:30:00,99.0
2017-12-20 21:30:00,99.53
2017-12-21 21:30:00,99.8
2017-12-22 21:30:00,99.91
2017-12-26 21:30:00,101.41
2017-12-27 21:30:00,101.08
2017-12-28 21:30:00,101.28
2017-12-29 21:30:00,101.86
2018-01-02 21:30:00,101.81
2018-01-03 21:30:00,103.07
2018-01-04 21:30:00,103.45
2018-01-05 21:30:00,102.88
2018-01-08 21:30:00,103.17
2018-01-09 21:30:00,104.4
2018-01-10 21:30:00,105.01
2018-01-11 21:30:00,105.24
2018-01-12 21:30:00,105.74
2018-01-16 21:30:00,105.17
2018-01-17 21:30:00,105.41
2018-01-18 21:30:00,105.39
2018-01-19 21:30:00,104.81
2018-01-22 21:30:00,105.07
2018-01-23 21:30:00,105.97
2018-01-24 21:30:00,107.11
2018-01-25 21:30:00,107.01
2018-01-26 21:30:00,107.64
2018-01-29 21:30:00,107.06
2018-01-30 21:30:00,106.0
2018-01-31 21:30:00,106.23
2018-02-01 21:30:00,107.3
2018-02-02 21:30:00,106.95
2018-02-05 21:30:00,105.65
2018-02-06 21:30:00,104.89
2018-02-07 21:30:00,103.29
2018-02-08 21:30:00,102.65
2018-02-09 21:30:00,100.7
2018-02-12 21:30:00,100.79
2018-02-13 21:30:00,100.69
2018-02-14 21:30:00,102.1
2018-02-15 21:30:00,102.84
2018-02-16 21:30:00,103.18
2018-02-20 21:30:00,103.42
2018-02-21 21:30:00,103.31
2018-02-22 21:30:00,104.4
2018-02-23 21:30:00,105.18
2018-02-26 21:30:00,105.54
2018-02-27 21:30:00,104.64
2018-02-28 21:30:00,103.27
2018-03-01 21:30:00,102.62
2018-03-02 21:30:00,102.88
2018-03-05 21:30:00,104.2
2018-03-06 21:30:00,104.23
2018-03-07 21:30:00,102.78
2018-03-08 21:30:00,101.75
2018-03-09 21:30:00,103.67
2018-03-12 21:30:00,102.99
2018-03-13 21:30:00,102.34
2018-03-14 21:30:00,102.59
2018-03-15 21:30:00,102.82
2018-03-16 21:30:00,103.97
2018-03-19 21:30:00,103.69
2018-03-20 21:30:00,105.1
2018-03-21 21:30:00,106.73
2018-03-22 21:30:00,105.86
2018-03-23 21:30:00,107.44
2018-03-26 21:30:00,107.11
2018-03-27 21:30:00,106.81
2018-03-28 21:30:00,105.94
2018-03-29 21:30:00,106.5
2018-04-02 21:30:00,104.57
2018-04-03 21:30:00,105.07
2018-04-04 21:30:00,104.93
2018-04-05 21:30:00,105.1
2018-04-06 21:30:00,103.62
2018-04-09 21:30:00,104.98
2018-04-10 21:30:00,107.07
2018-04-11 21:30:00,108.38
2018-04-12 21:30:00,108.63
2018-04-13 21:30:00,108.95
2018-04-16 21:30:00,107.78
2018-04-17 21:30:00,108.08
2018-04-18 21:30:00,110.03
2018-04-19 21:30:00,109.85
2018-04-20 21:30:00,109.92
2018-04-23 21:30:00,110.16
2018-04-24 21:30:00,109.22
2018-04-25 21:30:00,109.57
2018-04-26 21:30:00,109.71
2018-04-27 21:30:00,109.62
2018-04-30 21:30:00,110.09
2018-05-01 21:30:00,108.77
2018-05-02 21:30:00,109.45
2018-05-03 21:30:00,109.95
2018-05-04 21:30:00,111.24
2018-05-07 21:30:00,112.25
2018-05-08 21:30:00,110.58
2018-05-09 21:30:00,112.66
2018-05-10 21:30:00,112.88
2018-05-11 21:30:00,112.22
2018-05-14 21:30:00,112.48
2018-05-15 21:30:00,112.83
2018-05-16 21:30:00,113.01
2018-05-17 21:30:00,113.01
2018-05-18 21:30:00,112.8
2018-05-21 21:30:00,113.76
2018-05-22 21:30:00,113.61
2018-05-23 21:30:00,113.25
2018-05-24 21:30:00,112.12
2018-05-25 21:30:00,109.29
2018-05-29 21:30:00,108.14
2018-05-30 21:30:00,109.62
2018-05-31 21:30:00,108.45
2018-06-01 21:30:00,107.22
2018-06-04 21:30:00,106.16
2018-06-05 21:30:00,106.93
2018-06-06 21:30:00,106.14
2018-06-07 21:30:00,107.36
2018-06-08 21:30:00,107.15
2018-06-11 21:30:00,107.51
2018-06-12 21:30:00,107.77
2018-06-13 21:30:00,108.05
2018-06-14 21:30:00,108.3
2018-06-15 21:30:00,106.47
2018-06-18 21:30:00,107.26
2018-06-19 21:30:00,106.48
2018-06-20 21:30:00,107.29
2018-06-21 21:30:00,107.12
2018-06-22 21:30:00,110.16
2018-06-25 21:30:00,109.66
2018-06-26 21:30:00,112.11
2018-06-27 21:30:00,114.34
2018-06-28 21:30:00,115.03
2018-06-29 21:30:00,115.73
2018-07-02 21:30:00,115.52
2018-07-03 21:30:00,115.72
2018-07-05 21:30:00,114.52
2018-07-06 21:30:00,115.38
2018-07-09 21:30:00,115.43
2018-07-10 21:30:00,115.69
2018-07-11 21:30:00,111.96
2018-07-12 21:30:00,111.91
2018-07-13 21:30:00,112.59
2018-07-16 21:30:00,109.64
2018-07-17 21:30:00,109.66
2018-07-18 21:30:00,110.34
2018-07-19 21:30:00,111.04
2018-07-20 21:30:00,111.06
2018-07-23 21:30:00,110.69
2018-07-24 21:30:00,111.32
2018-07-25 21:30:00,112.1
2018-07-26 21:30:00,112.41
2018-07-27 21:30:00,111.49
2018-07-30 21:30:00,112.93
2018-07-31 21:30:00,111.56
2018-08-01 21:30:00,110.46
2018-08-02 21:30:00,111.76
2018-08-03 21:30:00,111.29
2018-08-06 21:30:00,111.81
2018-08-07 21:30:00,111.97
2018-08-08 21:30:00,109.74
2018-08-09 21:30:00,109.61
2018-08-10 21:30:00,110.43
2018-08-13 21:30:00,110.0
2018-08-14 21:30:00,109.84
2018-08-15 21:30:00,107.81
2018-08-16 21:30:00,108.26
2018-08-17 21:30:00,108.71
2018-08-20 21:30:00,109.23
2018-08-21 21:30:00,109.65
2018-08-22 21:30:00,111.67
2018-08-23 21:30:00,111.64
2018-08-24 21:30:00,112.53
2018-08-27 21:30:00,112.68
2018-08-28 21:30:00,112.34
2018-08-29 21:30:00,113.32
2018-08-30 21:30:00,114.06
2018-08-31 21:30:00,113.61
2018-09-04 21:30:00,113.68
2018-09-05 21:30:00,112.53
2018-09-06 21:30:00,111.58
2018-09-07 21:30:00,111.56
2018-09-10 21:30:00,111.35
2018-09-11 21:30:00,113.06
2018-09-12 21:30:00,114.18
2018-09-13 21:30:00,112.4
2018-09-14 21:30:00,112.8
2018-09-17 21:30:00,112.72
2018-09-18 21:30:00,113.66
2018-09-19 21:30:00,114.93
2018-09-20 21:30:00,114.48
2018-09-21 21:30:00,114.94
2018-09-24 21:30:00,116.24
2018-09-25 21:30:00,116.44
2018-09-26 21:30:00,115.73
2018-09-27 21:30:00,116.28
2018-09-28 21:30:00,117.41
2018-10-01 21:30:00,119.46
2018-10-02 21:30:00,119.39
2018-10-03 21:30:00,120.57
2018-10-04 21:30:00,118.49
2018-10-05 21:30:00,118.5
2018-10-08 21:30:00,118.45
2018-10-09 21:30:00,119.12
2018-10-10 21:30:00,117.33
2018-10-11 21:30:00,115.13
2018-10-12 21:30:00,115.5
2018-10-15 21:30:00,115.94
2018-10-16 21:30:00,116.08
2018-10-17 21:30:00,113.91
2018-10-18 21:30:00,112.81
2018-10-19 21:30:00,113.28
2018-10-22 21:30:00,113.36
2018-10-23 21:30:00,110.43
2018-10-24 21:30:00,110.82
2018-10-25 21:30:00,111.33
2018-10-26 21:30:00,111.59
2018-10-29 21:30:00,111.04
2018-10-30 21:30:00,110.18
2018-10-31 21:30:00,109.31
2018-11-01 21:30:00,107.69
2018-11-02 21:30:00,107.14
2018-11-05 21:30:00,107.1
2018-11-06 21:30:00,106.21
2018-11-07 21:30:00,105.67
2018-11-08 21:30:00,104.67
2018-11-09 21:30:00,104.19
2018-11-12 21:30:00,103.93
2018-11-13 21:30:00,99.69
2018-11-14 21:30:00,100.25
2018-11-15 21:30:00,100.46
2018-11-16 21:30:00,100.46
2018-11-19 21:30:00,100.98
2018-11-20 21:30:00,97.21
2018-11-21 21:30:00,98.41
2018-11-23 21:30:00,94.2
2018-11-26 21:30:00,95.41
2018-11-27 21:30:00,95.34
2018-11-28 21:30:00,94.07
2018-11-29 21:30:00,95.23
2018-11-30 21:30:00,94.71
2018-12-03 21:30:00,96.73
2018-12-04 21:30:00,97.03
2018-12-05 21:30:00,96.67
2018-12-06 21:30:00,95.27
2018-12-07 21:30:00,96.39
2018-12-10 21:30:00,94.78
2018-12-11 21:30:00,95.43
2018-12-12 21:30:00,94.93
2018-12-13 21:30:00,96.36
2018-12-14 21:30:00,94.98
2018-12-17 21:30:00,93.66
2018-12-18 21:30:00,90.02
2018-12-19 21:30:00,91.59
2018-12-20 21:30:00,89.3
2018-12-21 21:30:00,89.01
2018-12-24 21:30:00,85.95
2018-12-26 21:30:00,89.64
2018-12-27 21:30:00,88.03
2018-12-28 21:30:00,88.75
2018-12-31 21:30:00,88.83
2019-01-02 21:30:00,89.96
2019-01-03 21:30:00,90.51
2019-01-04 21:30:00,91.38
2019-01-07 21:30:00,91.94
2019-01-08 21:30:00,93.2
2019-01-09 21:30:00,95.78
2019-01-10 21:30:00,96.01
2019-01-11 21:30:00,95.01
2019-01-14 21:30:00,93.93
2019-01-15 21:30:00,95.53
2019-01-16 21:30:00,95.73
2019-01-17 21:30:00,95.49
2019-01-18 21:30:00,97.22
2019-01-22 21:30:00,96.19
2019-01-23 21:30:00,95.8
2019-01-24 21:30:00,96.31
2019-01-25 21:30:00,96.87
2019-01-28 21:30:00,95.17
2019-01-29 21:30:00,96.49
2019-01-30 21:30:00,97.41
2019-01-31 21:30:00,96.97
2019-02-01 21:30:00,98.44
2019-02-04 21:30:00,97.74
2019-02-05 21:30:00,96.84
2019-02-06 21:30:00,97.19
2019-02-07 21:30:00,95.82
2019-02-08 21:30:00,95.9
2019-02-11 21:30:00,95.59
2019-02-12 21:30:00,96.28
2019-02-13 21:30:00,97.08
2019-02-14 21:30:00,97.59
2019-02-15 21:30:00,98.77
2019-02-19 21:30:00,99.27
2019-02-20 21:30:00,99.98
2019-02-21 21:30:00,99.78
2019-02-22 21:30:00,100.08
2019-02-25 21:30:00,98.3
2019-02-26 21:30:00,98.32
2019-02-27 21:30:00,99.76
2019-02-28 21:30:00,100.04
2019-03-01 21:30:00,98.62
2019-03-04 21:30:00,99.41
2019-03-05 21:30:00,99.38
2019-03-06 21:30:00,99.04
2019-03-07 21:30:00,99.48
2019-03-08 21:30:00,98.89
2019-03-11 21:30:00,99.61
2019-03-12 21:30:00,99.69
2019-03-13 21:30:00,101.08
2019-03-14 21:30:00,101.43
2019-03-15 21:30:00,101.34
2019-03-18 21:30:00,101.91
2019-03-19 21:30:00,101.85
2019-03-20 21:30:00,102.79
2019-03-21 21:30:00,102.54
2019-03-22 21:30:00,101.6
2019-03-25 21:30:00,101.38
2019-03-26 21:30:00,102.5
2019-03-27 21:30:00,101.97
2019-03-28 21:30:00,101.86
2019-03-29 21:30:00,102.7
2019-04-01 21:30:00,104.15
2019-04-02 21:30:00,105.14
2019-04-03 21:30:00,105.02
2019-04-04 21:30:00,104.66
2019-04-05 21:30:00,105.64
2019-04-08 21:30:00,106.96
2019-04-09 21:30:00,106.54
2019-04-10 21:30:00,107.17
2019-04-11 21:30:00,106.14
2019-04-12 21:30:00,106.45
2019-04-15 21:30:00,105.96
2019-04-16 21:30:00,106.61
2019-04-17 21:30:00,106.32
2019-04-18 21:30:00,106.56
2019-04-22 21:30:00,108.04
2019-04-23 21:30:00,108.79
2019-04-24 21:30:00,108.38
2019-04-25 21:30:00,107.7
2019-04-26 21:30:00,105.79
2019-04-29 21:30:00,105.99
2019-04-30 21:30:00,106.4
2019-05-01 21:30:00,106.09
2019-05-02 21:30:00,104.3
2019-05-03 21:30:00,104.43
2019-05-06 21:30:00,104.74
2019-05-07 21:30:00,103.89
2019-05-08 21:30:00,104.61
2019-05-09 21:30:00,104.19
2019-05-10 21:30:00,104.15
2019-05-13 21:30:00,103.53
2019-05-14 21:30:00,104.27
2019-05-15 21:30:00,104.51
2019-05-16 21:30:00,105.36
2019-05-17 21:30:00,105.25
2019-05-20 21:30:00,105.59
2019-05-21 21:30:00,105.51
2019-05-22 21:30:00,103.8
2019-05-23 21:30:00,100.29
2019-05-24 21:30:00,101.01
2019-05-28 21:30:00,101.52
2019-05-29 21:30:00,101.19
2019-05-30 21:30:00,98.97
2019-05-31 21:30:00,95.88
2019-06-03 21:30:00,95.63
2019-06-04 21:30:00,95.86
2019-06-05 21:30:00,94.06
2019-06-06 21:30:00,94.97
2019-06-07 21:30:00,96.37
2019-06-10 21:30:00,95.64
2019-06-11 21:30:00,95.65
2019-06-12 21:30:00,93.52
2019-06-13 21:30:00,94.66
2019-06-14 21:30:00,94.89
2019-06-17 21:30:00,94.31
2019-06-18 21:30:00,96.28
2019-06-19 21:30:00,96.14
2019-06-20 21:30:00,99.24
2019-06-21 21:30:00,99.6
2019-06-24 21:30:00,100.07
2019-06-25 21:30:00,100.0
2019-06-26 21:30:00,101.55
2019-06-27 21:30:00,101.6
2019-06-28 21:30:00,100.64
2019-07-01 21:30:00,101.26
2019-07-02 21:30:00,98.42
2019-07-03 21:30:00,99.51
2019-07-05 21:30:00,99.68
2019-07-08 21:30:00,99.83
2019-07-09 21:30:00,100.0
2019-07-10 21:30:00,102.6
2019-07-11 21:30:00,102.37
2019-07-12 21:30:00,102.38
2019-07-15 21:30:00,101.75
2019-07-16 21:30:00,99.79
2019-07-17 21:30:00,98.95
2019-07-18 21:30:00,97.47
2019-07-19 21:30:00,97.8
2019-07-22 21:30:00,98.26
2019-07-23 21:30:00,98.81
2019-07-24 21:30:00,97.92
2019-07-25 21:30:00,98.06
2019-07-26 21:30:00,98.24
2019-07-29 21:30:00,98.91
2019-07-30 21:30:00,100.09
2019-07-31 21:30:00,100.62
2019-08-01 21:30:00,95.99
2019-08-02 21:30:00,97.7
2019-08-05 21:30:00,96.73
2019-08-06 21:30:00,95.67
2019-08-07 21:30:00,93.13
2019-08-08 21:30:00,94.58
2019-08-09 21:30:00,96.54
2019-08-12 21:30:00,96.97
2019-08-13 21:30:00,99.14
2019-08-14 21:30:00,97.27
2019-08-15 21:30:00,96.51
2019-08-16 21:30:00,96.91
2019-08-19 21:30:00,98.25
2019-08-20 21:30:00,98.24
2019-08-21 21:30:00,97.79
2019-08-22 21:30:00,97.46
2019-08-23 21:30:00,96.28
2019-08-26 21:30:00,95.75
2019-08-27 21:30:00,97.04
2019-08-28 21:30:00,97.89
2019-08-29 21:30:00,98.82
2019-08-30 21:30:00,97.21
2019-09-03 21:30:00,96.05
2019-09-04 21:30:00,98.37
2019-09-05 21:30:00,98.41
2019-09-06 21:30:00,98.63
2019-09-09 21:30:00,99.96
2019-09-10 21:30:00,99.51
2019-09-11 21:30:00,97.86
2019-09-12 21:30:00,97.2
2019-09-13 21:30:00,96.96
2019-09-16 21:30:00,105.01
2019-09-17 21:30:00,101.45
2019-09-18 21:30:00,100.22
2019-09-19 21:30:00,100.24
2019-09-20 21:30:00,100.14
2019-09-23 21:30:00,100.69
2019-09-24 21:30:00,99.34
2019-09-25 21:30:00,98.54
2019-09-26 21:30:00,98.46
2019-09-27 21:30:00,97.96
2019-09-30 21:30:00,96.12
2019-10-01 21:30:00,95.67
2019-10-02 21:30:00,94.69
2019-10-03 21:30:00,94.5
2019-10-04 21:30:00,94.86
2019-10-07 21:30:00,94.8
2019-10-08 21:30:00,94.68
2019-10-09 21:30:00,94.64
2019-10-10 21:30:00,95.6
2019-10-11 21:30:00,96.75
2019-10-14 21:30:00,95.64
2019-10-15 21:30:00,94.86
2019-10-16 21:30:00,95.41
2019-10-17 21:30:00,95.98
2019-10-18 21:30:00,95.83
2019-10-21 21:30:00,95.36
2019-10-22 21:30:00,96.33
2019-10-23 21:30:00,97.82
2019-10-24 21:30:00,98.08
2019-10-25 21:30:00,98.51
2019-10-28 21:30:00,97.66
2019-10-29 21:30:00,97.39
2019-10-30 21:30:00,96.91
2019-10-31 21:30:00,96.03
2019-11-01 21:30:00,98.05
2019-11-04 21:30:00,98.39
2019-11-05 21:30:00,99.08
2019-11-06 21:30:00,98.2
2019-11-07 21:30:00,99.0
2019-11-08 21:30:00,99.09
2019-11-11 21:30:00,98.71
2019-11-12 21:30:00,98.65
2019-11-13 21:30:00,98.97
2019-11-14 21:30:00,98.62
2019-11-15 21:30:00,99.57
2019-11-18 21:30:00,98.9
2019-11-19 21:30:00,97.06
2019-11-20 21:30:00,98.72
2019-11-21 21:30:00,100.29
2019-11-22 21:30:00,99.48
2019-11-25 21:30:00,99.72
2019-11-26 21:30:00,100.12
2019-11-27 21:30:00,99.82
2019-11-29 21:30:00,96.88
2019-12-02 21:30:00,97.67
2019-12-03 21:30:00,97.81
2019-12-04 21:30:00,100.14
